Disease,Resolution,Direction,CellType,Real_Score,P_Value,FDR_Adjusted_P
ftd,900,Negative,l6_it_sig,0.0038366230065136,0.01,0.0333707865168539
ftd,900,Negative,gad_sig,-0.0001559537126617,0.615,1.0
ftd,900,Negative,pericyte_sig,0.0019229021071526,0.69,1.0
ftd,900,Positive,oligo_sig,0.0145451319319132,0.101,0.2584091888011486
ftd,900,Positive,endothelial_sig,-0.0023114773297591,0.511,0.903375
ftd,900,Positive,lamp5_sig,0.0091696168481,0.517,0.9117209302325584
ftd,900,Positive,l6_it_sig,-0.0031636253857689,0.59,1.0
ftd,900,Positive,gad_sig,-0.0033794020959318,0.626,1.0
ftd,900,Positive,pericyte_sig,-0.0067952852452385,0.717,1.0
ftd,900,Positive,l6_ct_sig,-0.0100873921271409,0.74,1.0
ftd,900,Positive,l2_3_it_sig,-0.0087395983076998,0.769,1.0
ftd,900,Positive,microglia_sig,-0.0120784185079651,0.799,1.0
ftd,900,Positive,opc_sig,-0.0066821918538463,0.812,1.0
ftd,900,Positive,l5_it_sig,-0.013917097131537,0.862,1.0
ftd,900,Positive,sst_expr,-0.0097052779520921,0.9,1.0
ftd,900,Positive,sst_sig,-0.0097052779520921,0.9,1.0
ftd,900,Positive,pvalb_expr,-0.0173519788097307,0.915,1.0
ftd,900,Positive,pvalb_sig,-0.0173519788097307,0.915,1.0
ftd,900,Positive,astro_sig,-0.0143080314747924,0.958,1.0
ftd,900,Positive,vip_sig,-0.0349229326771329,0.988,1.0
ftd,900,Positive,l4_it_sig,-0.0472672151020375,1.0,1.0
ftd,1000,Negative,astro_sig,0.0036214506108004,0.0,0.0
ftd,1000,Negative,endothelial_sig,0.0085587504321258,0.0,0.0
ftd,1000,Negative,l2_3_it_sig,0.0068563584355878,0.0,0.0
ftd,1000,Negative,l4_it_sig,0.0244006583030191,0.0,0.0
ftd,1000,Negative,l6_ct_sig,0.0104168817940325,0.0,0.0
ftd,1000,Negative,l5_it_sig,0.0053347751376186,0.0,0.0
ftd,1000,Negative,microglia_sig,0.0241678484386346,0.0,0.0
ftd,1000,Negative,lamp5_sig,0.0047906086811712,0.0,0.0
ftd,1000,Negative,pvalb_expr,0.0316424886939577,0.0,0.0
ftd,1000,Negative,pvalb_sig,0.0316424886939577,0.0,0.0
ftd,1000,Negative,oligo_sig,0.0053136487549933,0.0,0.0
ftd,1000,Negative,opc_sig,0.0041777291202672,0.0,0.0
ftd,1000,Negative,sst_expr,0.02982193688089,0.0,0.0
ftd,1000,Negative,sst_sig,0.02982193688089,0.0,0.0
ftd,1000,Negative,vip_sig,0.0069892877385717,0.0,0.0
ftd,1000,Negative,l6_it_sig,0.0020767775134373,0.022,0.0682402088772845
ftd,1000,Negative,pericyte_sig,0.0015861501170442,0.278,0.5773846153846155
ftd,1000,Negative,gad_sig,-0.0005820193445302,0.635,1.0
ftd,1000,Positive,l2_3_it_sig,0.0108971631495084,0.136,0.3331298969072165
ftd,1000,Positive,l5_it_sig,0.0116547974074765,0.293,0.6011813471502591
ftd,1000,Positive,gad_sig,0.0019359619373458,0.438,0.8042411128284389
ftd,1000,Positive,l6_it_sig,-0.0025934217718495,0.593,1.0
ftd,1000,Positive,lamp5_sig,-0.0032226781166,0.658,1.0
ftd,1000,Positive,pvalb_expr,-0.00792611852338,0.7,1.0
ftd,1000,Positive,pvalb_sig,-0.00792611852338,0.7,1.0
ftd,1000,Positive,oligo_sig,-0.0094504596961747,0.806,1.0
ftd,1000,Positive,endothelial_sig,-0.0075257485896408,0.807,1.0
ftd,1000,Positive,pericyte_sig,-0.0079060276975236,0.844,1.0
ftd,1000,Positive,sst_expr,-0.0099792230182717,0.871,1.0
ftd,1000,Positive,sst_sig,-0.0099792230182717,0.871,1.0
ftd,1000,Positive,vip_sig,-0.0118558873657138,0.882,1.0
ftd,1000,Positive,microglia_sig,-0.01474691077001,0.889,1.0
ftd,1000,Positive,astro_sig,-0.0110874473580875,0.898,1.0
ftd,1000,Positive,opc_sig,-0.0061600424914576,0.907,1.0
ftd,1000,Positive,l6_ct_sig,-0.0162017536570376,0.97,1.0
ftd,1000,Positive,l4_it_sig,-0.0309142375487273,0.996,1.0
ocd,100,Negative,l2_3_it_sig,0.0364695120191792,0.0,0.0
ocd,100,Negative,l4_it_sig,0.0390871604720224,0.0,0.0
ocd,100,Negative,opc_sig,0.0115281037745835,0.0,0.0
ocd,100,Negative,sst_expr,0.0412801064224622,0.0,0.0
ocd,100,Negative,pvalb_expr,0.1036512277058605,0.0,0.0
ocd,100,Negative,pvalb_sig,0.1036512277058605,0.0,0.0
ocd,100,Negative,lamp5_sig,0.0321300702518658,0.0,0.0
ocd,100,Negative,sst_sig,0.0412801064224622,0.0,0.0
ocd,100,Negative,astro_sig,0.0091612779678209,0.004,0.0142702702702702
ocd,100,Negative,vip_sig,0.020107089267924,0.005,0.0175566502463054
ocd,100,Negative,l6_it_sig,0.014217354122209,0.012,0.0392727272727272
ocd,100,Negative,endothelial_sig,0.015782323133311,0.016,0.0510053667262969
ocd,100,Negative,l6_ct_sig,0.0082960118468448,0.025,0.0765463917525773
ocd,100,Negative,microglia_sig,0.0165649992691422,0.04,0.1162805872756933
ocd,100,Negative,pericyte_sig,0.0042636596786281,0.12,0.3003370786516853
ocd,100,Negative,oligo_sig,0.0020240952721492,0.212,0.4794213197969543
ocd,100,Negative,l5_it_sig,-0.0003882059932646,0.328,0.6552645739910313
ocd,100,Negative,gad_sig,-0.0062998367907014,0.952,1.0
ocd,100,Positive,l6_it_sig,0.094069021894556,0.0,0.0
ocd,100,Positive,microglia_sig,0.1435031540002814,0.014,0.0451139240506329
ocd,100,Positive,pvalb_expr,0.1250293552522011,0.095,0.2449927641099855
ocd,100,Positive,pvalb_sig,0.1250293552522011,0.095,0.2449927641099855
ocd,100,Positive,l5_it_sig,0.0146942075349346,0.109,0.2764953736654804
ocd,100,Positive,l4_it_sig,0.1351243732961334,0.169,0.3980938532716457
ocd,100,Positive,l2_3_it_sig,0.0450017558584328,0.273,0.5723364705882353
ocd,100,Positive,astro_sig,0.0228707509516059,0.276,0.5749059029807131
ocd,100,Positive,vip_sig,0.0023437767477553,0.289,0.5943427582227351
ocd,100,Positive,opc_sig,0.0136746534151702,0.407,0.766674418604651
ocd,100,Positive,lamp5_sig,0.0236058949013167,0.523,0.91866535239034
ocd,100,Positive,pericyte_sig,0.0150030081439769,0.631,1.0
ocd,100,Positive,gad_sig,-0.0047309255769054,0.663,1.0
ocd,100,Positive,sst_expr,0.075848718472874,0.887,1.0
ocd,100,Positive,sst_sig,0.075848718472874,0.887,1.0
ocd,100,Positive,l6_ct_sig,-0.0215881213296136,0.908,1.0
ocd,100,Positive,endothelial_sig,-0.0412683848895204,0.943,1.0
ocd,100,Positive,oligo_sig,-0.0160772669675918,0.957,1.0
ocd,300,Negative,l2_3_it_sig,0.0230271602791621,0.0,0.0
ocd,300,Negative,l4_it_sig,0.0278216579123366,0.0,0.0
ocd,300,Negative,microglia_sig,0.0247859191374145,0.0,0.0
ocd,300,Negative,pvalb_sig,0.0879584922563978,0.0,0.0
ocd,300,Negative,pvalb_expr,0.0879584922563978,0.0,0.0
ocd,300,Negative,opc_sig,0.0078015651688922,0.0,0.0
ocd,300,Negative,lamp5_sig,0.0548278161701671,0.0,0.0
ocd,300,Negative,vip_sig,0.0376508286205513,0.0,0.0
ocd,300,Negative,sst_expr,0.0219546795215019,0.001,0.0037995735607675
ocd,300,Negative,l6_ct_sig,0.0246350898857904,0.001,0.0037995735607675
ocd,300,Negative,sst_sig,0.0219546795215019,0.001,0.0037995735607675
ocd,300,Negative,astro_sig,0.0034431222532225,0.129,0.3183905817174515
ocd,300,Negative,oligo_sig,0.0122728380923107,0.132,0.3246708074534161
ocd,300,Negative,l6_it_sig,0.0080543975722251,0.157,0.374780977896852
ocd,300,Negative,gad_sig,0.0020141517946163,0.36,0.7038069116840372
ocd,300,Negative,pericyte_sig,-0.0027625631821706,0.614,1.0
ocd,300,Negative,endothelial_sig,-0.0057995086148443,0.755,1.0
ocd,300,Negative,l5_it_sig,-0.0170164019846032,1.0,1.0
ocd,300,Positive,l5_it_sig,0.0188886703048394,0.0,0.0
ocd,300,Positive,microglia_sig,0.1030237130245208,0.0,0.0
ocd,300,Positive,pericyte_sig,0.026312422686186,0.001,0.0037995735607675
ocd,300,Positive,sst_expr,0.1306542967719751,0.001,0.0037995735607675
ocd,300,Positive,sst_sig,0.1306542967719751,0.001,0.0037995735607675
ocd,300,Positive,astro_sig,0.0251900726875775,0.005,0.0175566502463054
ocd,300,Positive,opc_sig,0.0192002763257766,0.028,0.0844263959390863
ocd,300,Positive,l6_it_sig,0.0227270729834305,0.075,0.2028072837632777
ocd,300,Positive,l4_it_sig,0.0905738697080782,0.079,0.2109033707865168
ocd,300,Positive,l2_3_it_sig,0.0360672747357381,0.171,0.4012139565503621
ocd,300,Positive,pvalb_sig,0.0593102274538496,0.271,0.5691479080730701
ocd,300,Positive,pvalb_expr,0.0593102274538496,0.271,0.5691479080730701
ocd,300,Positive,l6_ct_sig,-0.0046866749711527,0.661,1.0
ocd,300,Positive,lamp5_sig,0.0012353903061424,0.768,1.0
ocd,300,Positive,endothelial_sig,-0.0084904449656738,0.795,1.0
ocd,300,Positive,vip_sig,-0.0115116597994378,0.919,1.0
ocd,300,Positive,oligo_sig,-0.0093455702700285,0.929,1.0
ocd,300,Positive,gad_sig,-0.0085854694033147,0.931,1.0
ocd,400,Negative,l2_3_it_sig,0.0216670265721223,0.0,0.0
ocd,400,Negative,l4_it_sig,0.0290006931018858,0.0,0.0
ocd,400,Negative,sst_expr,0.0278658898878172,0.0,0.0
ocd,400,Negative,microglia_sig,0.0235568259556104,0.0,0.0
ocd,400,Negative,pvalb_expr,0.0673160013704649,0.0,0.0
ocd,400,Negative,pvalb_sig,0.0673160013704649,0.0,0.0
ocd,400,Negative,sst_sig,0.0278658898878172,0.0,0.0
ocd,400,Negative,l6_ct_sig,0.017071746769734,0.001,0.0037995735607675
ocd,400,Negative,lamp5_sig,0.0216738547653068,0.001,0.0037995735607675
ocd,400,Negative,oligo_sig,0.0084721149286678,0.023,0.0709100346020761
ocd,400,Negative,vip_sig,0.0122008985198492,0.029,0.0872202531645569
ocd,400,Negative,astro_sig,0.0055792551699637,0.054,0.152259493670886
ocd,400,Negative,opc_sig,0.0043574983442418,0.062,0.1731724137931034
ocd,400,Negative,endothelial_sig,0.0034070812796126,0.239,0.5222538320049049
ocd,400,Negative,gad_sig,-0.0031725214846399,0.699,1.0
ocd,400,Negative,l6_it_sig,-0.0050181903949546,0.719,1.0
ocd,400,Negative,pericyte_sig,-0.0077507488216494,0.803,1.0
ocd,400,Negative,l5_it_sig,-0.0051281588564221,0.814,1.0
ocd,400,Positive,l6_it_sig,0.0336903341009348,0.0,0.0
ocd,400,Positive,l4_it_sig,0.0656222516467245,0.0,0.0
ocd,400,Positive,microglia_sig,0.0432276443071963,0.0,0.0
ocd,400,Positive,l5_it_sig,0.0164464969502921,0.002,0.0073788819875776
ocd,400,Positive,sst_expr,0.0598555828635584,0.026,0.0791999999999999
ocd,400,Positive,sst_sig,0.0598555828635584,0.026,0.0791999999999999
ocd,400,Positive,astro_sig,0.0108973067688725,0.063,0.1752786885245901
ocd,400,Positive,pericyte_sig,0.0182476304895201,0.073,0.1983018292682926
ocd,400,Positive,l6_ct_sig,0.0049208015771747,0.125,0.3106694560669456
ocd,400,Positive,lamp5_sig,0.0056686781876397,0.203,0.4625907928388747
ocd,400,Positive,opc_sig,0.0064104762429099,0.34,0.6720798668885193
ocd,400,Positive,l2_3_it_sig,0.0169465295250394,0.347,0.6840199115044246
ocd,400,Positive,oligo_sig,-0.0063072890301914,0.839,1.0
ocd,400,Positive,endothelial_sig,-0.0085622396950386,0.891,1.0
ocd,400,Positive,vip_sig,-0.0098733983541533,0.928,1.0
ocd,400,Positive,pvalb_expr,0.016549211778906,0.962,1.0
ocd,400,Positive,pvalb_sig,0.016549211778906,0.962,1.0
ocd,400,Positive,gad_sig,-0.0066027262002017,0.966,1.0
ocd,500,Negative,l2_3_it_sig,0.0143760938321622,0.0,0.0
ocd,500,Negative,pvalb_sig,0.0665467774132776,0.0,0.0
ocd,500,Negative,sst_expr,0.0264650951695369,0.0,0.0
ocd,500,Negative,microglia_sig,0.0172970222519394,0.0,0.0
ocd,500,Negative,pvalb_expr,0.0665467774132776,0.0,0.0
ocd,500,Negative,sst_sig,0.0264657930003188,0.0,0.0
ocd,500,Negative,l6_ct_sig,0.0079490581086371,0.009,0.0302889518413597
ocd,500,Negative,lamp5_sig,0.0141765680373462,0.014,0.0451139240506329
ocd,500,Negative,l4_it_sig,0.0090931587959709,0.025,0.0765463917525773
ocd,500,Negative,endothelial_sig,0.0086694118012435,0.027,0.0818265306122449
ocd,500,Negative,oligo_sig,0.0048677287143376,0.072,0.1964839203675344
ocd,500,Negative,vip_sig,0.0043960846664581,0.182,0.4233994778067885
ocd,500,Negative,opc_sig,0.0015919934279584,0.226,0.5009104477611941
ocd,500,Negative,astro_sig,0.0019635460500527,0.241,0.5259791794243723
ocd,500,Negative,pericyte_sig,0.0008723567115285,0.274,0.5734210217263652
ocd,500,Negative,gad_sig,0.0009420206884493,0.275,0.5741652021089632
ocd,500,Negative,l6_it_sig,0.0002029750805852,0.353,0.6931636363636363
ocd,500,Negative,l5_it_sig,-0.0126224924101787,0.993,1.0
ocd,500,Positive,l5_it_sig,0.0165293961071981,0.0,0.0
ocd,500,Positive,l6_it_sig,0.0254401854589171,0.0,0.0
ocd,500,Positive,l4_it_sig,0.0714657366946787,0.0,0.0
ocd,500,Positive,microglia_sig,0.0516780076113109,0.0,0.0
ocd,500,Positive,l2_3_it_sig,0.0267207834501405,0.002,0.0073788819875776
ocd,500,Positive,opc_sig,0.0115563703604532,0.003,0.0108769074262461
ocd,500,Positive,sst_expr,0.0647072282276308,0.004,0.0142702702702702
ocd,500,Positive,sst_sig,0.0646995685626284,0.004,0.0142702702702702
ocd,500,Positive,astro_sig,0.0112828164905065,0.026,0.0791999999999999
ocd,500,Positive,pericyte_sig,0.0077756795504258,0.098,0.252
ocd,500,Positive,lamp5_sig,0.0077337257765443,0.146,0.3530149253731343
ocd,500,Positive,endothelial_sig,0.0013181287395924,0.266,0.5606292134831461
ocd,500,Positive,vip_sig,0.0013250461634557,0.321,0.6441689189189189
ocd,500,Positive,gad_sig,0.0016988860642024,0.62,1.0
ocd,500,Positive,l6_ct_sig,-0.0033615392718221,0.685,1.0
ocd,500,Positive,oligo_sig,-0.0054284290557183,0.866,1.0
ocd,500,Positive,pvalb_sig,0.02544704435018,0.874,1.0
ocd,500,Positive,pvalb_expr,0.02544704435018,0.874,1.0
ocd,600,Negative,l2_3_it_sig,0.0134769055153538,0.0,0.0
ocd,600,Negative,pvalb_expr,0.0554382812382785,0.0,0.0
ocd,600,Negative,sst_expr,0.0255195380920368,0.0,0.0
ocd,600,Negative,pvalb_sig,0.0554382812382785,0.0,0.0
ocd,600,Negative,sst_sig,0.0255195380920368,0.0,0.0
ocd,600,Negative,microglia_sig,0.0118225332939884,0.001,0.0037995735607675
ocd,600,Negative,astro_sig,0.0072310104616455,0.002,0.0073788819875776
ocd,600,Negative,l6_ct_sig,0.0129043180172962,0.003,0.0108769074262461
ocd,600,Negative,vip_sig,0.017676031164733,0.003,0.0108769074262461
ocd,600,Negative,l4_it_sig,0.0109182792781894,0.007,0.0240578592092574
ocd,600,Negative,opc_sig,0.0037216509393655,0.011,0.0364349442379182
ocd,600,Negative,lamp5_sig,0.0178466110403004,0.026,0.0791999999999999
ocd,600,Negative,endothelial_sig,0.0042988143683894,0.074,0.2005596958174904
ocd,600,Negative,oligo_sig,0.0060456420546351,0.129,0.3183905817174515
ocd,600,Negative,l6_it_sig,0.0015897676112794,0.25,0.536101083032491
ocd,600,Negative,pericyte_sig,-0.0016126122115976,0.575,0.9861886429258904
ocd,600,Negative,gad_sig,-0.0011279092175093,0.77,1.0
ocd,600,Negative,l5_it_sig,-0.0054358324347385,0.903,1.0
ocd,600,Positive,l2_3_it_sig,0.0246344025965771,0.0,0.0
ocd,600,Positive,l6_it_sig,0.0192283119574713,0.0,0.0
ocd,600,Positive,l5_it_sig,0.0147110094128898,0.0,0.0
ocd,600,Positive,l4_it_sig,0.0405813247216305,0.0,0.0
ocd,600,Positive,microglia_sig,0.0367406658870434,0.0,0.0
ocd,600,Positive,astro_sig,0.0144057497936676,0.001,0.0037995735607675
ocd,600,Positive,opc_sig,0.0085952410869999,0.014,0.0451139240506329
ocd,600,Positive,sst_expr,0.034323996623985,0.053,0.1496767036450079
ocd,600,Positive,sst_sig,0.034323996623985,0.053,0.1496767036450079
ocd,600,Positive,pericyte_sig,0.00852656650241,0.086,0.2265365853658536
ocd,600,Positive,gad_sig,0.0031561867384509,0.209,0.4744433121019108
ocd,600,Positive,vip_sig,0.0019934535166015,0.292,0.5998201729106628
ocd,600,Positive,l6_ct_sig,-0.0006090149074138,0.366,0.7104705882352941
ocd,600,Positive,lamp5_sig,0.0032025798258662,0.608,1.0
ocd,600,Positive,oligo_sig,-0.0027525485174629,0.878,1.0
ocd,600,Positive,endothelial_sig,-0.0071140409419208,0.972,1.0
ocd,600,Positive,pvalb_sig,0.003334404155874,0.999,1.0
ocd,600,Positive,pvalb_expr,0.003334404155874,0.999,1.0
ocd,700,Negative,pvalb_expr,0.0609206167816404,0.0,0.0
ocd,700,Negative,pvalb_sig,0.0609206167816404,0.0,0.0
ocd,700,Negative,sst_expr,0.0206250642033977,0.0,0.0
ocd,700,Negative,lamp5_sig,0.0219182000732035,0.0,0.0
ocd,700,Negative,vip_sig,0.0170089339017292,0.0,0.0
ocd,700,Negative,sst_sig,0.0206250642033977,0.0,0.0
ocd,700,Negative,l2_3_it_sig,0.0090251662153952,0.004,0.0142702702702702
ocd,700,Negative,microglia_sig,0.0084287775920676,0.007,0.0240578592092574
ocd,700,Negative,oligo_sig,0.0078128113919395,0.022,0.0682402088772845
ocd,700,Negative,l6_ct_sig,0.0067917191194714,0.037,0.108712283594394
ocd,700,Negative,astro_sig,0.0027497954821214,0.066,0.1827692307692307
ocd,700,Negative,pericyte_sig,0.0033574803589574,0.077,0.2066475903614457
ocd,700,Negative,l4_it_sig,0.0045759250400511,0.116,0.2917600564573042
ocd,700,Negative,l6_it_sig,0.0035838471463731,0.134,0.3289090909090909
ocd,700,Negative,endothelial_sig,0.0028675728012548,0.176,0.4113206557377049
ocd,700,Negative,opc_sig,-0.0002016948222795,0.486,0.8721570996978852
ocd,700,Negative,gad_sig,-0.0032862759541897,0.921,1.0
ocd,700,Negative,l5_it_sig,-0.0060672133590506,0.976,1.0
ocd,700,Positive,l2_3_it_sig,0.0183053346222455,0.0,0.0
ocd,700,Positive,l4_it_sig,0.0441541181918089,0.0,0.0
ocd,700,Positive,microglia_sig,0.0512781554076045,0.0,0.0
ocd,700,Positive,opc_sig,0.010370103172368,0.001,0.0037995735607675
ocd,700,Positive,l5_it_sig,0.0080004846033373,0.005,0.0175566502463054
ocd,700,Positive,lamp5_sig,0.0080023196192193,0.011,0.0364349442379182
ocd,700,Positive,pericyte_sig,0.0072200959152198,0.013,0.0422737226277372
ocd,700,Positive,sst_expr,0.0445283253224765,0.014,0.0451139240506329
ocd,700,Positive,sst_sig,0.0445283253224765,0.014,0.0451139240506329
ocd,700,Positive,l6_it_sig,0.0083258187272185,0.015,0.0481188118811881
ocd,700,Positive,l6_ct_sig,0.0056239698058454,0.022,0.0682402088772845
ocd,700,Positive,vip_sig,0.0036164616634476,0.086,0.2265365853658536
ocd,700,Positive,astro_sig,0.0084799190363035,0.208,0.4727755102040816
ocd,700,Positive,oligo_sig,-2.387534807655193e-07,0.395,0.7520192307692307
ocd,700,Positive,gad_sig,1.503259560439078e-05,0.478,0.8599656739020697
ocd,700,Positive,pvalb_expr,0.0180049121016631,0.888,1.0
ocd,700,Positive,pvalb_sig,0.0180049121016631,0.888,1.0
ocd,700,Positive,endothelial_sig,-0.0049669663486818,0.911,1.0
ocd,800,Negative,sst_expr,0.0152518115871406,0.0,0.0
ocd,800,Negative,pvalb_expr,0.0438372105692048,0.0,0.0
ocd,800,Negative,pvalb_sig,0.0438372105692048,0.0,0.0
ocd,800,Negative,sst_sig,0.0152518115871406,0.0,0.0
ocd,800,Negative,vip_sig,0.0141741183111474,0.0,0.0
ocd,800,Negative,lamp5_sig,0.0169208915613868,0.002,0.0073788819875776
ocd,800,Negative,astro_sig,0.0045726536625478,0.003,0.0108769074262461
ocd,800,Negative,pericyte_sig,0.0050846820578087,0.009,0.0302889518413597
ocd,800,Negative,microglia_sig,0.0053936984605656,0.048,0.137186848436247
ocd,800,Negative,opc_sig,0.0021321454782686,0.049,0.1397088
ocd,800,Negative,oligo_sig,0.0040735502731099,0.066,0.1827692307692307
ocd,800,Negative,l6_ct_sig,0.0048200333659026,0.072,0.1964839203675344
ocd,800,Negative,l2_3_it_sig,0.0019468631136541,0.229,0.5059863608183509
ocd,800,Negative,endothelial_sig,0.0019625832956504,0.329,0.6565263157894737
ocd,800,Negative,gad_sig,-0.0017785644732955,0.719,1.0
ocd,800,Negative,l6_it_sig,-0.0034791304859325,0.731,1.0
ocd,800,Negative,l4_it_sig,-0.0061605053327507,0.928,1.0
ocd,800,Negative,l5_it_sig,-0.0062649622883852,0.962,1.0
ocd,800,Positive,l2_3_it_sig,0.0300156701895035,0.0,0.0
ocd,800,Positive,l4_it_sig,0.0556183112900654,0.0,0.0
ocd,800,Positive,sst_expr,0.0499955325486653,0.0,0.0
ocd,800,Positive,microglia_sig,0.0420898966510135,0.0,0.0
ocd,800,Positive,sst_sig,0.0499955325486653,0.0,0.0
ocd,800,Positive,astro_sig,0.007455673878053,0.002,0.0073788819875776
ocd,800,Positive,opc_sig,0.0069175636323487,0.003,0.0108769074262461
ocd,800,Positive,l6_it_sig,0.0120973346709493,0.006,0.0208828125
ocd,800,Positive,l5_it_sig,0.0036274993998326,0.114,0.2875414012738854
ocd,800,Positive,lamp5_sig,0.004796621933409,0.3,0.6102739726027397
ocd,800,Positive,pericyte_sig,0.0060069390730735,0.343,0.6768837209302326
ocd,800,Positive,gad_sig,0.0008263868462244,0.454,0.8259601837672282
ocd,800,Positive,pvalb_sig,0.0207486123454031,0.469,0.8463372151898735
ocd,800,Positive,pvalb_expr,0.0207486123454031,0.469,0.8463372151898735
ocd,800,Positive,vip_sig,-0.0028392495206565,0.776,1.0
ocd,800,Positive,l6_ct_sig,-0.003289162443307,0.811,1.0
ocd,800,Positive,oligo_sig,-0.0035726843834784,0.861,1.0
ocd,800,Positive,endothelial_sig,-0.0046254442963832,0.982,1.0
ocd,900,Negative,pvalb_expr,0.0479500587003522,0.0,0.0
ocd,900,Negative,pvalb_sig,0.0479500587003522,0.0,0.0
ocd,900,Negative,microglia_sig,0.0106828881431641,0.0,0.0
ocd,900,Negative,sst_expr,0.0189240150278976,0.0,0.0
ocd,900,Negative,lamp5_sig,0.0171442893471173,0.0,0.0
ocd,900,Negative,sst_sig,0.0189240150278976,0.0,0.0
ocd,900,Negative,l2_3_it_sig,0.005972789511723,0.001,0.0037995735607675
ocd,900,Negative,vip_sig,0.0098574839871755,0.002,0.0073788819875776
